timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674297074076,321,/official-store,200,OK,Distributed Load Test 1-76,text,true,,19156,179,2,2,https://api-staging-builder.engineer.ai/configurations,308,0,0
1674297074398,381,/list-product,200,OK,Distributed Load Test 1-76,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,369,0,0
1674297074780,307,/list-merchant,200,OK,Distributed Load Test 1-76,text,true,,19156,179,2,2,https://api-staging-builder.engineer.ai/configurations,296,0,0
1674297075088,381,/detail-product,200,OK,Distributed Load Test 1-76,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,361,0,0
1674297074371,1127,/topup,200,OK,Distributed Load Test 1-78,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,862,0,519
1674297075469,309,/promo,200,OK,Distributed Load Test 1-76,text,true,,19156,179,3,3,https://api-staging-builder.engineer.ai/configurations,292,0,0
1674297075499,328,/dicovery-diskon,200,OK,Distributed Load Test 1-78,text,true,,19162,179,3,3,https://api-staging-builder.engineer.ai/configurations,315,0,0
1674297075779,330,/review-product,200,OK,Distributed Load Test 1-76,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,312,0,0
1674297075828,309,/dicovery-personalized-ads,200,OK,Distributed Load Test 1-78,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,300,0,0
1674297076109,341,/discussion,200,OK,Distributed Load Test 1-76,text,true,,19156,179,4,4,https://api-staging-builder.engineer.ai/configurations,307,0,0
1674297075370,1083,/list-product,200,OK,Distributed Load Test 1-79,text,true,,19163,179,4,4,https://api-staging-builder.engineer.ai/configurations,833,0,521
1674297076138,331,/official-store,200,OK,Distributed Load Test 1-78,text,true,,19163,179,4,4,https://api-staging-builder.engineer.ai/configurations,318,0,0
1674297076454,307,/list-merchant,200,OK,Distributed Load Test 1-79,text,true,,19156,179,3,3,https://api-staging-builder.engineer.ai/configurations,296,0,0
1674297076450,329,/merchant/product,200,OK,Distributed Load Test 1-76,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,311,0,0
1674297076780,293,/checkout-list,200,OK,Distributed Load Test 1-76,text,true,,19156,179,3,3,https://api-staging-builder.engineer.ai/configurations,291,0,0
1674297076761,328,/detail-product,200,OK,Distributed Load Test 1-79,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,314,0,0
1674297077074,313,/add-to-cart,200,OK,Distributed Load Test 1-76,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,309,0,0
1674297077089,308,/promo,200,OK,Distributed Load Test 1-79,text,true,,19156,179,2,2,https://api-staging-builder.engineer.ai/configurations,298,0,0
1674297076367,1103,/topup,200,OK,Distributed Load Test 1-80,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,833,0,514
1674297077398,361,/review-product,200,OK,Distributed Load Test 1-79,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,345,0,0
1674297077473,316,/dicovery-diskon,200,OK,Distributed Load Test 1-80,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,295,0,0
1674297077760,319,/discussion,200,OK,Distributed Load Test 1-79,text,true,,19156,179,2,2,https://api-staging-builder.engineer.ai/configurations,298,0,0
1674297077790,346,/dicovery-personalized-ads,200,OK,Distributed Load Test 1-80,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,335,0,0
1674297078080,359,/merchant/product,200,OK,Distributed Load Test 1-79,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,339,0,0
1674297078137,339,/official-store,200,OK,Distributed Load Test 1-80,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,323,0,0
1674297078371,1126,/topup,200,OK,Distributed Load Test 1-82,text,true,,19163,179,1,1,https://api-staging-builder.engineer.ai/configurations,861,0,541
1674297079498,322,/dicovery-diskon,200,OK,Distributed Load Test 1-82,text,true,,19163,179,1,1,https://api-staging-builder.engineer.ai/configurations,306,0,0
1674297079821,348,/dicovery-personalized-ads,200,OK,Distributed Load Test 1-82,text,true,,19163,179,1,1,https://api-staging-builder.engineer.ai/configurations,331,0,0
1674297080169,346,/official-store,200,OK,Distributed Load Test 1-82,text,true,,19163,179,1,1,https://api-staging-builder.engineer.ai/configurations,343,0,0
1674297080516,373,/list-product,200,OK,Distributed Load Test 1-82,text,true,,19163,179,1,1,https://api-staging-builder.engineer.ai/configurations,353,0,0
1674297080889,330,/list-merchant,200,OK,Distributed Load Test 1-82,text,true,,19163,179,1,1,https://api-staging-builder.engineer.ai/configurations,316,0,0
1674297081220,349,/detail-product,200,OK,Distributed Load Test 1-82,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,337,0,0
1674297081570,317,/promo,200,OK,Distributed Load Test 1-82,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,302,0,0
1674297081888,321,/review-product,200,OK,Distributed Load Test 1-82,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,301,0,0
1674297081367,1081,/topup,200,OK,Distributed Load Test 1-85,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,821,0,508
1674297082210,338,/discussion,200,OK,Distributed Load Test 1-82,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,324,0,0
1674297082449,312,/dicovery-diskon,200,OK,Distributed Load Test 1-85,text,true,,19162,179,3,3,https://api-staging-builder.engineer.ai/configurations,297,0,0
1674297082549,327,/merchant/product,200,OK,Distributed Load Test 1-82,text,true,,19163,179,3,3,https://api-staging-builder.engineer.ai/configurations,323,0,0
1674297082762,317,/dicovery-personalized-ads,200,OK,Distributed Load Test 1-85,text,true,,19163,179,2,2,https://api-staging-builder.engineer.ai/configurations,296,0,0
